publishedAt,authorDisplayName,textDisplay,polarity_score,polarity
2023-10-04T13:40:24Z,@ArkaDanMama,sedikit kecewa karena ada banyak juga yang tidak punya lapak atau kurang mampu sewa ruko,-8,negative
2023-10-04T13:23:44Z,@MASMATMAX,jangan hanya tiktok ya lagi di tutup biar semua kembali ke pasar nyata,-5,negative
2023-10-04T13:20:07Z,@user-zl1wg7qn9d,saya sebagai orang introvet sangat kecewa belanja di tiktok banyak diskonnya dan harga jauh lebih murah daripada di offline jujur kecewa karena umkm bukan hanya ada di pasar tapi di tiktok juga banyak umkm,7,positive
2023-10-05T05:49:00Z,@linaamuliah7513,kan masih ada shopee dan lainnya,4,positive
2023-10-06T21:17:40Z,@Pemilu2024WajibDamai,terus kamu beli dan kamu jual lagi pendapatan tersembunyi dan kamu tidak bayar pajak tahunan ketika mau bayar laporan pendapatan tak sesuai kenyataan ayo lo mikir tiktoshop tidak ada orang bayar pajak,4,positive
2023-10-04T13:15:51Z,@traderjon2378,di negara china sendiri aturan tiktokshop lebih ketat china memagari pasar online dari produk impor dan anti monopoli produk impor yang dijual e commerce crossborder harus melalui bea cukai dan pajak impor dengan nilai persen dari impor normal larangan menjual harga di bawah biaya hpp dengan denda yang cukup besar persen dari omzet penjualan tahunan dan dapat dihentikan operasi bisnisnya,-9,negative
2023-10-04T13:10:23Z,@nakiloriginal6056,yakin pasti ada aplikasi lain yang akan segera hadir,2,positive
2023-10-06T21:01:07Z,@Pemilu2024WajibDamai,iya ditunggu aja sampai kiamat,2,positive
2023-10-04T12:57:25Z,@pesulapdancuk,amriknya aja gak pake,1,positive
2023-10-04T12:54:59Z,@lalonkdanone7189,kasihan kami orang timur padahal tiktok sangat membantu buat kami barangnya murah,15,positive
2023-10-04T12:42:02Z,@kenzolaarbianta8902,bagus lah daridulu tidak ada tiktok nyaman saja enak malah sekarang saja tidak jelas yang tiktok lah online viral gadol huh bikin rakyat sengsara menderita,-15,negative
2023-10-04T12:29:02Z,@tokobarokah2,percuma kalau cuma tiktok aplikasi penjualan lainya juga harus di tutup,-11,negative
2023-10-04T23:12:12Z,@galihprakas9586,terus kami para expedisi,2,positive
2023-10-05T00:01:23Z,@bocil838,yang harus di tutup itu pola fikir setandar umkm seperti kamu yang tidak mau ngikutin jaman,-21,negative
2023-10-05T00:28:35Z,@amagi7629,kamu sama aja matiin usaha umkm yang ikut perkembangan blok matiin kang kurir paket sudah tidak mau berkembang ngikutin jaman malah pen nutupin semua lawak kamu,-5,negative
2023-10-04T12:27:18Z,@herigading8518,shopee yang berbau online stop,-2,negative
2023-10-04T12:26:24Z,@ahongandi8892,alhamdulillah,5,positive
2023-10-04T12:26:09Z,@agungasmoro-ud4my,lah malah di hapus,-3,negative
2023-10-04T12:24:37Z,@NURAZISDAYEK-kq3hq,info pinjol bagaimana ini pak negara,-3,negative
2023-10-04T12:23:33Z,@swaramaya6570,alhamdulilah tiktokshop ditutup toko saya bakal rame lagi,-1,negative
2023-10-04T14:29:28Z,@anji6456,belum tentu gitu kali,-3,negative
2023-10-04T14:32:44Z,@danznotfav8955,rezeki udah ada yang atur,6,positive
2023-10-08T06:36:39Z,@KnekDongo916,halah masih banyak aplikasi belanja online yang bisa dipake sepi ya sepi,-11,negative
2023-10-04T12:21:50Z,@athmanff2662,ojek konvensional berarti bisa di bangkitin lagi,-2,negative
2023-10-06T21:04:40Z,@Pemilu2024WajibDamai,ngimpi,0,neutral
2023-10-04T12:19:42Z,@user-is9ut7bx6w,yakin atau hoax buktinya saya baru chekout,-5,negative
2023-10-04T12:18:40Z,@alanbaelach7473,kan ada shopee,4,positive
2023-10-04T12:18:09Z,@nugrahanugraha663,kasihan tuh toko toko pada bangkrut berarti penganguran tambah banyak,3,positive
2023-10-04T12:17:21Z,@user-im3jy1gy2k,alhamdulillah,5,positive
2023-10-04T12:16:09Z,@eriztoriq9132,tidak ngaruh bos kalau import ilegal masih berlaku,-1,negative
2023-10-04T12:16:02Z,@purwantowanto1895,tutup aja tiktok karena lebih banyak konten negatif perusak moral generasi muda,-1,negative
2023-10-05T05:34:52Z,@el_lo,kenapa bisa rusak emang orang tuanya kemana kok tidak diawasin oh sibuk utak utik hp sibuk gosip dan banyak yang cerai ya pantes moral generasi mudanya rusak ortunya aja gitu malah nyalahin sosial media,5,positive
2023-10-05T06:35:07Z,@jos.rafaelmarwins.5258,makanya sebagai orang tua jangan terlalu sering pergi melonte agar mental dan moral anaknya tidak rusak mental dan moral anak anak mu rusak kah,-9,negative
2023-10-05T07:46:30Z,@aristiasih7749,anak kadang keblabasan meniru gaya di tiktok diambil hpnya malah bentak,-1,negative
2023-10-05T19:37:48Z,@fikkichandradwiana3026,youtube juga kalau dipakenya tidak bener ya sama aja,5,positive
2023-10-08T04:29:47Z,@joestore1366,ngelonte mulu ortunya,2,positive
2023-10-04T12:15:14Z,@nugrahanugraha663,seharusnya semua aja larang jangn pilih kasih supaya pedagang kecil aktif laga terimakasih,-4,negative
2023-10-04T12:14:59Z,@tintinsuryatin2063,sudah banyak toko yang bangkrut,-4,negative
2023-10-04T12:14:30Z,@inezchannel8526,harusnya semua akulaku lazada shopy dll,-3,negative
2023-10-04T23:13:22Z,@galihprakas9586,iya anda benar terus saya sebagai expedisi juga akan tutup karena tidak ada paket yang saya antar lagi mantab pak,-18,negative
2023-10-05T01:00:56Z,@flightcosmos9810,emang kamu siapa seenak jidat ngatur,-3,negative
2023-10-05T01:02:25Z,@AyedMaulanaOfficial,tiktokshop juga banyak paket tiktok yang saya antarkan dulu ketika masih jadi kurir kalau lazada shopee itu memang sudah tempat kita mencari rejeki,2,positive
2023-10-05T08:10:17Z,@munali7179,makin banyak penganguran dong terus yang sering anter paket memang bisa di jamin kerja nya kalau semua di tutup,2,positive
2023-10-04T12:12:58Z,@nurjajimkholis6266,kocak pemerintah nya kalah dana sogokan,-6,negative
2023-10-04T12:12:24Z,@nurjajimkholis6266,slot slot slot gimana,0,neutral
2023-10-04T12:09:29Z,@tomitom8376,,0,neutral
2023-10-04T12:06:57Z,@rhyvlog9909,oh pantesan pas saya buka aplikasinya ada yang beda tidak ngeh ternyata shop nya tidak ada,-8,negative
2023-10-04T12:15:44Z,@sonychannel9079,yang ada cuma rendang,-4,negative
2023-10-04T12:06:54Z,@syarohfredella6769,saya harap semua akun tiktok di tutup karena banyak yang merusak moral,-6,negative
2023-10-05T03:49:35Z,@ettywahyuni8494,kata siapa,0,neutral
2023-10-05T15:27:46Z,@the_Jibril,iya betul tiktok itu aku bibit bibit lonte,2,positive
2023-10-05T19:38:24Z,@fikkichandradwiana3026,tidak pernah buka tiktok keknya ini orang,-2,negative
2023-10-16T16:31:55Z,@JongHyunSM,bener banget tutup aja sosmed tidak berguna,3,positive
2023-10-04T12:06:18Z,@didikparmanto4103,pinjol juga harus ditutup,-5,negative
2023-10-04T12:03:47Z,@nafisahkhayla1258,saya seller sekaligus konsumen tiktokshop setuju tiktokshop ditutup,1,positive
2023-10-04T17:11:43Z,@channelsuporter1294,pasti jualanmu tidak begitu laku wkwk,-2,negative
2023-10-04T18:50:56Z,@acasopiyan1890,wkwkw,0,neutral
2023-10-04T20:05:01Z,@athalla718,hahaha,0,neutral
2023-10-04T12:02:46Z,@SitiAminah-tg9db,coba pinjol ilegal juga ya yang legal juga sebenarnya meresahkan,1,positive
2023-10-04T12:00:13Z,@GrandOldies90-s,tidak ngaruh liat aja nanti app mana lagi yang jadi kambing hitam kebutuhan sandang textil itu bukan barang yang bakal bisa berputar cepat kayak pangan makanan rata baju tahun yang lalu pun masih awet dipakai sampe sekarang,-19,negative
2023-10-04T11:58:00Z,@zenmeto_777,apa hanya tiktok saja yang di tutup kedepannya,-16,negative
2023-10-04T11:56:13Z,@zulkarnainipku5955,jangan tiktok saja tutup semua ecommerce karena menghancurkan usaha umkm dari kota sampai desa,-19,negative
2023-10-04T12:10:26Z,@enikasiregar4806,kalau shopee emang situs belanja online bukan medsos,-2,negative
2023-10-06T17:50:58Z,@jaacksssssss,tidak usah di tanggapi tidak ngerti dia,-17,negative
2023-10-04T11:52:36Z,@saviramaulida6304,alhamdulillah semoga umkm bangkit,7,positive
2023-10-04T11:50:54Z,@SAAOFFICIAL123,bagus mantap,7,positive
2023-10-04T11:46:06Z,@muhammadnasrullah7466,alhamdulillah biar pedagang lokal bisa maju lagi,3,positive
2023-10-05T08:52:03Z,@GAADANAMA-yu4pt,shoppe santai dulu tidak sih,-3,negative
2023-10-05T10:42:08Z,@bagasjulistiwa6673,kuno,-5,negative
2023-10-08T06:52:11Z,@reyhanmiftahulh7018,dampak positif ancaman project menggusur produk lokal dengan menciptakan produk tiongkok dapat dihindari membuka peluang toko online dalam negeri melindungi produk lokal negatif pendapatan seller dan affiliator tiktokshop menghilang seketika pedagang barang impor impor terancam kesimpulan saya mendukung,10,positive
2023-10-09T16:36:47Z,@MetalRefining,era digitalalisasi bro,0,neutral
2023-10-26T14:11:37Z,@onlyyoucanstopevil9024,shopee ehhmmm,0,neutral
2023-10-04T11:44:07Z,@suryacanon8575,stop impor darimana saja,0,neutral
2023-10-04T11:43:53Z,@user-rm1sj9ty8i,ujung duit harusnya dirapikan biar tidak ada toko ecommerce bodong atau produk tidak sesuai dengan iklan,-2,negative
2023-10-04T11:43:07Z,@simsongames0388,harusnya adil bukan cuma tiktok tapi fb ig dll,-2,negative
2023-10-04T12:16:47Z,@AlFarq-ud2xf,di tiktok masih bisa jual beli kok,3,positive
2023-10-04T12:30:03Z,@yanaitsuhendri3594,bisa disimak baik tidak,-2,negative
2023-10-05T16:37:00Z,@hobbyib3730,yang di regulasi itu sosial media sama ecommerce harus di pisah kalau di fb ig itu kalau mau beli kan ada link menuju ecommerce contohnya shoope tokopedia lazada dll,-5,negative
2023-10-07T23:43:49Z,@muhammada3095,tiktok itu aplikasi media sosial atau e commerce,-2,negative
2023-10-08T08:07:12Z,@hobbyib3730,titktok sosial comerce sosialmedia dan ecommerce maka perlu di regulasi harus di pisah sosial media itu kementrian komimfo ecommerce itu mentri perdagangan,-2,negative
2023-10-04T11:43:00Z,@suryacanon8575,jangan hanya dipisahkan tetap di tutup total nkri jangan hanya di jadikan lapangan wahe para pakar ekonomi tunjukan kerjamu karena kanu di bayar duit rakyat,-9,negative
2023-10-04T11:42:42Z,@nurjanahmanise7739,alhamdulillah semoga umkm lokal bangkit dan giat kembali roda usaha nya,3,positive
2023-10-09T16:32:53Z,@MetalRefining,umkm lokal kalo tidak bisa bersaing ya akan hancur juga ini zaman digital,-1,negative
2023-10-10T09:20:56Z,@cnpcv.3206,dampak ke kurir jadi sepi,-5,negative
2023-10-16T12:56:27Z,@wikuandra,sesuatu yang di dapat berlebih secara instan akan hilang juga dan menjadi nol dengan cara instan,-2,negative
2023-10-26T14:12:04Z,@onlyyoucanstopevil9024,shopeeeee ehmmm,0,neutral
2023-10-04T11:41:18Z,@latabiejapan4982,bagus nih,2,positive
2023-10-04T11:39:03Z,@wayboys7374,kenapa hanya tiktokshop yang di tutup banyak pedagang umkm yang bilang kalau gara online shop sepi kalau hanya tiktokshop yang ditutup si oren dll masih ada tetap saja kalau mau tutup sekalian semua tiadakan online shop biar semua orang pergi belanja ke pasar lagi beres,-28,negative
2023-10-04T11:56:01Z,@GrandOldies90-s,nenek kamu tidak ngotak,-5,negative
2023-10-04T12:01:55Z,@wayboys7374,kamu pedagang online apa offline bambang,-3,negative
2023-10-04T12:58:33Z,@myu-ra2931,karena di tiktokshop banyak produk dari china yang rusak pasar itu yang saya tau,-16,negative
2023-10-04T14:39:50Z,@GrandOldies90-s,saya hanya penikmat promo diskon kualitas,3,positive
2023-10-05T01:03:52Z,@flightcosmos9810,ngaca kamu itu siapa bos ngatur,2,positive
2023-10-04T11:34:19Z,@radenekho2516,setuju,4,positive
2023-10-04T11:31:43Z,@Manyalin7CEO,ayo bergembira semua,1,positive
2023-10-04T11:31:31Z,@Manyalin7CEO,harus yang sereng mereka itu,-12,negative
2023-10-04T11:30:29Z,@santosalman7446,tiktok melenceng dari jalurnya jadi wajar ditutup kan ada aplikasi jual beli tokped bukalapak blibli lazada,1,positive
2023-10-04T11:28:28Z,@amirputra6122,alhamdulillahi rabbil alamiin,0,neutral
2023-10-04T11:27:45Z,@rgbgaming6135,kalau shopee jatuhnya bukan sosial media tetapi khusus ecommerce,0,neutral
2023-10-04T11:24:38Z,@bangfahrul_bengkelhobitani,dengan cara konvesional umkm indonesia yakin bangkit jual cara online sangat berpengaruh terhadap ekonomi di semua kalangan,9,positive
2023-10-04T11:20:15Z,@sandrohatue9307,padahal memudahkan kita yang ada di daerah,2,positive
2023-10-04T11:17:46Z,@taufikramadhan6703,senang deh,5,positive
2023-10-04T11:15:29Z,@Urwahalbariqy-jp5wb,senangnya hati ini,2,positive
2023-10-04T11:13:11Z,@ruus1233,kok masih bisa,0,neutral
2023-10-04T11:11:42Z,@clubafiliasi,akhir nya pedagang tanah abang bisa bergembira,0,neutral
2023-10-04T12:25:13Z,@okybudicahyono6864,saya malas tawar menawar,-11,negative
2023-10-08T06:38:28Z,@KnekDongo916,percuma masih ada aplikasi belanja online yang bisa dipake sepi mah sepi aja,-4,negative
2023-10-04T11:11:30Z,@irmalatipatussaadah2343,alhamdulillah ya allah umkm bangkit,16,positive
2023-10-04T13:50:22Z,@kuncaranetwork9756,selama masih ada barang import yang bisa langsung dibeli konsumen dengan harga murah umkm tetap akan terpuruk,9,positive
2023-10-04T11:03:29Z,@berlianputrihermawan7533,alhamdulillah,5,positive
2023-10-04T10:48:24Z,@denisbeni3677,pemerin kenapa gini lol,0,neutral
2023-10-04T11:31:10Z,@Manyalin7CEO,permin sudah sereng,3,positive
2023-10-04T10:43:01Z,@nandaipan7933,shopee juga harusnya,0,neutral
2023-11-20T13:38:37Z,@godkingforce8427,masa,0,neutral
2023-11-16T16:18:59Z,@SSCchannel,cuman gara gara tanah abang seluruh indonesia jadi susah bangke saya sebagai engineer elektronik jadi susah buat belanja sparepart elektronik tau sendiri indonesia belum bisa bikin sparepart elektronik yang rumit ada yang bisa bikin di indonesia tapi gimana mau maju dunia digital di indo kalo belanja sparepart aja di persulit hey tolong lah pikirkan efek yang anda lakukan membela imbas nya cuk indonesia bukan cuman tanah abang woy sesempit itu anda melihat simulasi demo tanah abang masyarakat yang kena imbas br br br br,-49,negative
2023-11-02T10:14:34Z,@ainksia1058,semuanya bisnis online harus di hapus sangat merusak pedagang kecil seperti saya,-12,negative
2023-11-01T09:29:12Z,@ahliwaris1261,sangat setuju kali ini keputusan pemerintah,11,positive
2023-10-30T08:31:04Z,@umbetchannel2844,game online mohon di tutup anakku sampai sakit gara main game,-1,negative
2023-10-28T08:10:51Z,@kageming8926,jujur asli gua lebih suka belanja online ketimbang datang langsung ke tokonya dan alasanya tidak bisa saya bilang satu satu karena ribuan alasan saya punya,3,positive
2023-10-25T10:11:05Z,@user-lg8tg2qi3i,tiktokshop di tutup pemerintah dampak yang telah terjadi puluhan ribu karyawan di exspedisi di pecat dan ribuan karyawan jualan online kehilangan pekerjaan dan mngakibatkan banyak pengangguran di indonesia apakah sekarang ada tanggung jawab pemerintah,-2,negative
2023-10-25T04:24:29Z,@mawardi0675,judi online dan pinjol segera tutup,1,positive
2023-10-24T03:51:39Z,@sitisulasminetwork-jh6kk,tutup tiktok shopee lazada pinjol judi online sangat menyengsara kan rakyat,1,positive
2023-10-22T07:19:12Z,@ManLamane-yv6gb,saya heran pasar offline itu mahal barangnya,0,neutral
2023-10-20T09:27:16Z,@Mentol9997,shopee dan lazada tokopedia juga lah,0,neutral
2023-10-19T11:01:29Z,@aryputra6243,biarin aja tanah abang tutup,-4,negative
2023-10-19T11:00:11Z,@aryputra6243,yang rugi adanya tiktok padahal pedagang pedagang yang kelas menengah tapi rakyat biasa justru banyak terbantu,-13,negative
2023-10-19T10:59:32Z,@aryputra6243,padahal tiktok itu justru banyak membantu tapi entahlah,5,positive
2023-10-19T04:19:49Z,@MR.ZOMBIEZ,tv bisa saya buat jualan pesen lewat no telepon biasanya,1,positive
2023-10-18T21:04:25Z,@suheiTV,seharusnya produk yang selain made in indonesia harus di cabut dan pastinya produk indonesia laris manis,-4,negative
2023-10-15T13:06:15Z,@khadaxa,mendagnya tidak tahu tak mengerti cara cepat bisnis mendag gaptek,7,positive
2023-10-15T09:22:55Z,@komot7,cukup di tanah abang aja di tutup di sulawesi jangan di hapus tiktokshop,-12,negative
2023-10-20T04:12:55Z,@Bruhguy497,woi tiktokshop buat sepi pedagang umkm,-2,negative
2023-10-14T16:36:02Z,@ampunbangjago9953,gaji juta baju celana yang agak bagus minimal apalagi mau beli yang lain gaji sebulan yang ada buat beli celana baju saja sudah habis semoga pada sadar ya indonesiaku saya sebenar nya bersuku ada onlen agar yang jualan tidak suka memper mainkan harga seenak sendiri,-6,negative
2023-10-14T10:02:22Z,@mawar961,kalau tiktok bisa ditutup kenapa pinjol tidak ditutup biar bank pengadaian dan komperasi bisa jalan kayak dulu,-8,negative
2023-10-14T03:31:26Z,@SyarifAbdulRadjak-mm7xr,online tiktok wajib di musnahkan karena mnyengsarakan pedagang tradisional,-10,negative
2023-10-13T06:24:14Z,@user-ps5zy2jx7f,pemerintah harus siap menyediakan lapangan kerja untuk karyawan kurir dari seller maupun expedisi swasta yang ada contoh seperti kami yang otomatis pengurangan karyawan pemerintah harus adil jangn karena umkm kami juga rakyat indonesia yang butuh pekerjaan untuk makan dan kami punya keluarga,-1,negative
2023-10-12T11:06:13Z,@tiyaswulandari7401,saya setuju alasannya umkm di indonesia berjalan lancar lebih mencintai produk lokal dibanding produk luar masyarakat jadi lebih fokus ke kualitas dibandingkan harga murah masyarakat jadi lebih tahu dan pintar dalam memilih produk lokal yang murah dan berkualitas sebenarnya masyarakat indo ini di minta untuk lebih tahu bahwa barang lokal engga kalah jauh dari produk luar produk lokal juga ada yang murah dan berkualitas tentunya kalau kata saya tiktokshop ini cuma di pisah bukan di hilangkan karena selayaknya tiktok dari awal itu memang hanya buat menghibur menyampaikan kreativitas menunjukkan ekspresi berbagi ilmu bukan jualan seharusnya semoga aja ada yang paham,46,positive
2023-10-12T06:55:42Z,@eninisa9599,pak mentri benar yang baik hati yang memikirkan umkm rakyat kalau bisa tetap semua pak biar kembali seperti semula ekonomi bangkit lagi saya sangat setuju pak,-4,negative
2023-10-12T02:40:39Z,@user-gt4gy3pm9k,tetapi rakyat dulu waktu corona tidak boleh keluar rumah apa tidak jualan online buat makan apa pemerintah ngasih makan sekarang corona selesai belum ada tahun udah nutup gitu aja seharuse mikir rakyat sudah siap belum padahal bantu banget buat cari makan dulu waktu corona,9,positive
