publishedAt,authorDisplayName,textDisplay,likeCount;
"2023-09-26T02:53:08Z,@gobankferoza6136,""Setuju dgn Pemerintah, jadi case tiktok shop itu langsung dri produsen luar negeri (terutama dri china) ke pembeli tanpa melalui regulasi pajak dan bea cukai.<br>1. Pemerintah loss income dri e-commerce model ini.<br>2. Sektor UMKM Indonesia jg tidak bisa bersaing karena mereka sangat murah dan menghancurkan harga di Indonesia.<br>3. Secara logaritma sistem diutamakan produsen chin yg di Fyp-in, jadi produsen lokal indonesia gk bakalan ngangkat."",4";
"2023-09-26T02:49:37Z,@CuriousDog777,""Padahal dengan ditutupnya pasar online pun , pasar tanah abang tetap sepi.."",1";
"2023-09-26T02:40:56Z,@otwhealing2328,""Shope, lazada, Toped. Juga wajib di ttup... Biar ada rantai ekonomi dari daerah ke pusat,"",4";
"2023-09-26T03:14:48Z,@Boediprasetya,""Matikan internet, beli tiket pesawat seperti dulu lewat trevel, nyebrang pakai feri ngantri, beli karcis kereta ngantri, pesen taksi gak bisa pakai aplikasi, bayar pajak mesti ke kantor pajak"",1";
"2023-09-26T03:37:50Z,@CuriousDog777,""Traveloka , Agoda , Lalamove , Gosend juga ditutup"",0";
2023-09-26T04:30:53Z,@joshmunich7613,Ga usa naek gojek grab lo.. ga usa pake listrik sekalian. Jgn nanggung..,1;
2023-09-26T04:43:34Z,@sutopocahyadi8912,😂😅😂😂..tutup internet...kembali ke..tahun..1978...aja..😭😰😨🤪,0;
"2023-09-26T05:20:31Z,@Boediprasetya,""Dulu becak dihajar angkot, bemo dihajar angkot. Opang dihajar ojol. Beli makan siang bisa pakai grabfood. Jaman akan berubah. Yg gak mau berubah ya pelan tapi pasti akan digilas"",0";
2023-09-26T02:20:12Z,@mrzhang7017,sekalian aja larang pemakaian smartphone biar balik ke jaman batu,2;
2023-09-26T07:08:45Z,@Velotama,Cara berpikir anda ga sampe,0;
"2023-09-26T07:17:48Z,@mrzhang7017,""@@Velotama teknologi tuh ga bisa d hindari, buktinya anda aja skrg pake smartphone, kenapa ga pake HP biasa aja, di mobil juga pasti dgr lagu pake CD/USB, kenapa ga pake kaset aja? tetangga ku tukang Kaset lagu terbesar di kota ku tutup juga, dia ga komplen apa2, dia mengikuti jaman dgn beralih ke yg lebih modern"",0";
"2023-09-26T07:26:45Z,@Velotama,""@@mrzhang7017 mka ny sy bilang cara berfikir anda ga sampe,yg di bahas apa yg anda jawab apa"",0";
"2023-09-26T07:42:46Z,@mrzhang7017,""coba yang paling pinter jelasin jgn cuma komen tanpa argumen, kayanya si paling ga pernah beli online shop ini punya ide bagus@@Velotama"",0";
2023-09-26T16:18:18Z,@udyanaputra3745,Tinggal larang produsen dan impor berjualan secara online beres. Lalu naikan pajak penjualan online,0;
"2023-09-26T01:48:45Z,@mbahtalib3457,""Terus klo sprti toko bangunan, toko pakaian itu promosikan dagangannya lwat mna?🙏☺️"",1";
2023-09-26T01:31:08Z,@omafatih,Jangan sampai umkm itu mati... Pertahankan,2;
"2023-09-26T01:30:35Z,@mujur9101,""Satu2nta cara ya Tiktok Shop misah dan bikin aplikasi sendiri spt Toped, Bukalapak, dll"",0";
"2023-09-26T01:28:45Z,@iyoshi9951,""Pengusaha Mall emng gk peduli,yg bangun mall mahal tpi orng nyewa sepi..gara2 tiktok,mall2 jabodebek,udah kayak bangunan hantu..hanya menunggu roboh..pengusaha Mall ikut campurlah hal ink,kembalikan mall seperti dulu.."",1";
"2023-09-26T02:44:28Z,@otwhealing2328,""Semua online shop. Termasuk Shopee, lazada, Toped, buka lapak juga wajib ttup. Karna harga nya juga gila gilaan. Contoh saya beli ke grosir jakarta 5ribu dengan minimal pembelian, sementara e-commerce, jual 4 ribu itu bisa beli 1pcs, dan gratis ongkir... Di daerah bakal hancur lebur, di pusat aja hancur lebur, apalagi di daerah bapak...."",1";
2023-09-26T01:28:13Z,@stevenhoe451,100% ga akan berdampak apa2 dan tetap akan jalan seperti sedia kala. Larangan ini cuman gimmick belaka.,1;
2023-09-26T03:21:44Z,@Boediprasetya,Tetep saja tn abang sepi. Cara belanja dah berubah,0;
2023-09-26T04:12:39Z,@infosmartbrain,memang yg gak mau belajar pasti akan tergerus jaman,1;
"2023-09-26T01:25:11Z,@harnokomplek4297,""Kalau judi online yg marak itu termasuk gak ,harus nya judi online yg kalian batasi kaku perlu tutup"",2";
2023-09-26T05:16:18Z,@bayigila,laiya sungguh ndk masok akal,0;
"2023-09-26T01:22:30Z,@walkingHKID,""Mangkanya Blockir,, Cuma warga doang di Larang LOL<br>pemerintahan gak becus, Warganya Harus Jadi Korban dulu baru bertindak...<br>NEGARA BESAR BINGUNG EKWKWK"",0";
2023-09-26T01:04:11Z,@bajangtepos2981,Kami konsumen juga mau barang bagus dan murah ..<br>Bukan pedagang aja yg mau untung besar ...,1;
"2023-09-26T01:19:09Z,@argayudha2702,""Sepertinya anda hanya melihat dr sisi pembeli, kalau anda penjual/pedagang jelas akan berteriak krna faktanya bnyk UMKM gulung tikar dan pemerintah terlambat mengatasi hal ini"",2";
2023-09-26T02:02:29Z,@mbandik,​@@argayudha2702umkm bukan cuma yg offline.,0;
2023-09-26T03:59:55Z,@Boediprasetya,​@@argayudha2702umkm nya jual OL juga dong,0;
"2023-09-26T00:57:20Z,@idaevia2305,""klau di hitung angka ,lebih banyak pedagang online yg saat cari nafkah nya di online,ada puluhan juta orang , bagaimna nasib mereka ,pemerintah juga harus memikir kan nasib mereka"",1";
2023-09-26T00:56:56Z,@Rezki_SR,next berita phk masal pegawai kurir ? :v,0;
"2023-09-26T03:35:33Z,@CuriousDog777,""iya karena lalamove murah , lalamove juga harus ditutup.. Kurir jadi ga guna.."",0";
"2023-09-26T00:53:24Z,@idaevia2305,""sekarang bagaimna  bisa   pelaku dagang di online belanja ke pelaku umkm, dgn catatan pihak umkm jual produksi nya jngan mahal karena sewa toko yg cukup tinggi ,modal barang jadi naik"",0";
2023-09-26T00:52:59Z,@andisaputro7541,Paling jos INDIA Melarang semua aplikasi tiongkok. Padahal india masuk ke dalam BRICS,0;
2023-09-26T00:51:40Z,@andreasrudi287,Mematikan usaha kecil n toko2 tradisional yg masih off line .. .,1;
"2023-09-26T00:45:47Z,@misslina8563,""Terus e-commerce lainnya seperti shopee,tokped, lazada, dll ga dilarang juga. Bukannya sama aja ya mematikan UMKM jg"",5";
2023-09-26T03:01:33Z,@uchihaimron3153,Beda boss mereka Ecommerce murni.,0;
2023-09-26T05:28:31Z,@portalexplore2395,Sdm dipertanyakan 🤣🤣,0;
2023-09-26T00:41:11Z,@user-zz6ef7uu9d,Pokok nya Yang membantu Rakyat Kecil itu Pemerintah Gak suka.,1;
"2023-09-26T00:36:17Z,@bonaventuratemba8162,""Penjualan on line harus dikenakan Pajak yg tinggi, sehingga persaingan nya adil"",3";
2023-09-26T03:11:28Z,@Boediprasetya,Pedagang kecil belinya dari online,2;
2023-09-26T00:32:31Z,@zombiekoreng6307,Negoro kok ewoh !!!,0;
"2023-09-26T00:32:23Z,@bonaventuratemba8162,""Bagaimana dgn Shopee, dll PaK, harusnya ditutup."",1";
2023-09-26T03:38:06Z,@CuriousDog777,Sebentar lagi semua ditutup,0;
"2023-09-26T00:25:51Z,@servislampupro,""Sedia payung setelah kebanjiran itulah kita, tak seperti negara lain yg sudah mengantisipasi efek negatif, entah para pejabat kurang peduli dan kurang professional lantaran sibuk cupras capres,,  tp tak mengapa daripada tidak ada upaya sama sekali, semoga cepat pulih semua pelaku usaha kecil"",8";
"2023-09-26T01:35:54Z,@hn7094,""😂😂😂😂. Bukan kurang peduli, tapi tidak peduli...."",0";
2023-09-26T02:06:08Z,@ogieboogie9284,Sejak kapan peduli lu tdr dihutan ye,0;
"2023-09-26T00:21:19Z,@borjong234,""Aneh juga kebijakan negara ini, kemajuan Teknologi dikekang. Ada apa dibalik kebijakan ini apa banyak pejabat pemilik Mall?"",5";
"2023-09-27T03:29:44Z,@arkhandchannel8785,""Melihatnya harus secara komprehensif, untuk itu negara harus hadir agar sila ke lima juga bisa terpenuhi khususnya di sektor ekonomi"",0";
2023-09-26T00:15:35Z,@khanzaaisyahafifah6115,kemana aja pemerintah selama ini.<br>para usaha UMKM Sudah banyak yang bangkrut baru bersuara.<br><br>anggunan pelaku UMKM banyak terancam di sita pihak BANK karna tidak mampu lagi bayar cicilan dan bunga bank.akibat sepi pembeli.<br><br>TOLONG KASIH JUGA SOLUSINYA WAHAI PEMERINTAH.<br><br>dimana mana banyak bangunan di jual untuk kebutuhan hidup termasuk saya,2;
"2023-09-26T00:05:45Z,@tonydharmawan4706,""Dii indonesia pa ja ok2 pdhal bs mengganggunyg lain..ekosistem perdagangan rusak ekonomi..<br>Pimjol, tokepedia, lazzada, olx, facebook, shopee, dll mesti diatur kembali"",2";
"2023-09-26T00:03:08Z,@tonydharmawan4706,""Smoga bs balik spt dl lg, sblm.ada jaman olx, fb, tokopedia, lazada, shopee dll...ekonomi bs salimg mendukung kesejahteraan rakyat..<br>Bs gaji karyawan, bs sewa, bs lain2 bs salimg memgjidupi judulny"",4";
"2023-09-26T03:19:13Z,@Boediprasetya,""Beli karcis kereta ngantri, tiket pesawat harus ke trevel, bayarlistrik mesti ngantri di pln, bayar pajak mesti ke kantor pajak, gak ada uang elektronik"",0";
2023-09-26T04:08:27Z,@infosmartbrain,ente mau kembali ke jaman prasejarah??,0;
2023-09-26T04:53:42Z,@tonydharmawan4706,@@infosmartbrain jaug bngt ente mikirny jama prasrjarah udah ada tah ente lahir??jaman sblm online2 paling enak dagang gk parah kyk skrg ini<br>Kcuali itu harga online shop hrs dibuat harga sama dr distributor sm pabrik wajib ksh harga rendah smpe HET..pa lg yg importiran yg gk da produkny diproduksi dlam negeri ok lah,0;
"2023-09-26T04:57:21Z,@tonydharmawan4706,""@@Boediprasetya klo sifatnya jasa msh ok lah yg brg produk ini loh..ko saling ancur2 bantinga2 harga itu namanya dagang pa gmn?yg untung sp itu??klo mau ditertiban smua tuh olx, tokopedia, shopee, dll spy lbh menguntungkan satu sama lainny meski ada plus minus..<br>Lgian yg dijual online shop kbnykan kualitas brg sulit dipertanggungjawabkan"",0";
2023-09-26T05:14:20Z,@Boediprasetya,@@tonydharmawan4706 yg jual offline juga harga HET? Ngaturnya gimana?,0;
2023-09-26T00:01:12Z,@3itgames652,klo platformnya ditutup saya tidak setuju tp klo barangnya yang diatur oke lah....karena sangat membantu sekali platform2 digital...saya juga pelaku umkm terbantu dengan platform digital,1;
2023-09-26T00:00:27Z,@ekacitrapuspitasari7347,Harusnya Shopee dan e-commerce lain di banned /  di larang juga. Kenapa cuman tiktok aja??,3;
2023-09-26T00:34:03Z,@ceritacerdas_,😂😂😂,0;
"2023-09-26T00:51:42Z,@rarindraprakarsa4376,""Tiktok terdaftar sebagai social media saja. Bukan sebagai e-commerce dengan kemampuan transaksi langsung, kecuali hanya promo2 produk/brand, spt instagram. Toped, shopee terdaftar sbg ecommerce bukan sosmed. Problem yg masih diusut/dicurigai adalah tiktok shop punya algoritma yg membuat produk2 China lebih terlihat drpd produk lokal."",1";
2023-09-26T02:07:58Z,@ogieboogie9284,Shopee dari 2015 bos diluan ada lawack,0;
2023-09-26T02:54:25Z,@CuriousDog777,Karena di tiktok Ganjar belum FYP,0;
"2023-09-26T03:00:55Z,@Nasurada_Hanzo,""Ya.. Bukan dilarang, tapi harusnya shopee, lazada, tokopedia, dll juga diatur dgn ketat..<br><br>Persaingan dipasar tradisional aja ada aturan ketatnya, masa e-commerce bebas gitu aja?!<br><br>Kalo pengen semuanya maju dan berkembang, mau gak mau pemerintah harus bikin aturan main yg adil utk semua pihak.."",0";
"2023-09-25T23:54:21Z,@kelasseko1085,""Shopee juga ada live pak bagaimana? Semua e-commerce bisa aja jadi tempat yg membunuh UMKM offline/local<br>Tiktok dibanned masih bisa produk murah dan import pindah shopee, apalagi shopee ada potongan ongkir tanpa minimal belanja, kalau tiktok minimal 30rb. <br>Hanya saja tiktok lebih banyak diminati karena banyak konten creator yg membuat video kreatif dan disukai banyak orang, jadi scroll scroll video tiba tiba nemu orang yang live produk. Shopee juga bisa scroll scroll video short lucu lucu, edukasi dll, dan ada orang live produk. Sama sama juga bisa membuat video tentang produk. Bedanya shopee jadi 1 aplikasi sedangkan tiktok terpisah antara buat video/live dengan posting produk. 😂"",0";
"2023-09-26T02:55:43Z,@Nasurada_Hanzo,""Pemerintah masih tutup mata, dan cuma setengah2 dalam mengambil kebijakan.."",0";
"2023-09-25T23:49:14Z,@yoosiweonhanafi8311,""Artis2 live dengan harga yang sangat murah,gak ambil untung hanya ambil v dari live tiktok,serakah"",2";
"2023-09-25T23:37:32Z,@agsidkr,""Padahal tiktok cm 38T, rajanya shopee dan tokped"",0";
2023-09-25T23:18:59Z,@user-nf9nl,Pak .. memang YouTube jual iklan tidak pakai algoritma 😂😂<br><br>Tolong semua online shop di stop ... mematikan semua toko offline dan mall mall jadi sepi 😂😂😂😂,1;
"2023-09-25T22:54:03Z,@aphingaphing2329,""😢😢 tragis mmng,,UMKM mati smua dgn kondisi e,,comerce yg bgtu bebas kyk bgni,, sgra ambil tindakan tegas!!"",19";
"2023-09-25T21:45:43Z,@nuraidafitria419,""❤soppee ,lasada bukalapak juga dll juga"",1";
"2023-09-25T20:52:11Z,@daniswara1164,""Masalah nya pedagang pasar abang kalah promosi sama orang yg jual di tik tok. Mereka ambil margin nya lumayan gede, sedangkan orang yg jual di tik tok dapat profit 5000 setelah packaging aja udah dijual."",16";
2023-09-26T03:10:22Z,@Boediprasetya,Di tn abang juga ada obral obral beli 2 dapat 3. Kita nawar diketawain giliran pergi dipanggil panggil,6;
2023-09-26T03:11:46Z,@HonjeTech,​@@Boediprasetyawkwkwkw jadi inget taun 90an ke pasar beli baju 😅😅😅😅😅 ini 2023 woiiiii,3;
"2023-09-26T04:00:00Z,@NARTIPATIchannel,""Beli di Pasar capek muter, capek nawar jg guys enk belanja di tik tok,, in tik tok kok malah mau di tutup 😢😢🇮🇩🇮🇩"",3";
2023-09-26T04:11:42Z,@ditaramadanti8263,Mati lahh kalian orang orang malass wkwkwkk,1;
2023-09-26T04:34:11Z,@sutopocahyadi8912,kembali ke enak zamanku...to...😂😅😢😨🤪🤪🤪,2;
"2023-09-25T20:32:15Z,@argayudha2702,""UMKM mati bkn hny krna TikTok yg berbasis sosial media, di E-commerce lainnya pun mematikan UMKM dgn harga yg terlalu murah + ada voucher live, gratis ongkir pula, pemerintah sudah sangat terlambat dlm mengatasi hal ini"",6";
"2023-09-25T23:50:29Z,@yoosiweonhanafi8311,""Iya live gratis ongkir,diskon 50,dan artis2 banting harga"",1";
"2023-09-26T06:19:09Z,@otwhealing2328,""Yg kaya pihak ekspedisi, dan e-commerce nya."",0";
2023-09-26T11:18:15Z,@yoosiweonhanafi8311,@@otwhealing2328 betul banget,0;
"2023-09-25T20:06:39Z,@madanimaim6045,""Shopee,lazada,buka lapak,toko pedia,face book,instagram,you tube,penjual aplikasi dagang yang lain banyak,masif menyerang pedagang pasar dan toko ritel....segera kembalikan pergerakan pergi ke pasar dan toko ritel,agar produksi UMKM hidup kembali di NKRI."",0";
"2023-09-25T20:05:34Z,@malakatan3235,""Justru bukan TikTok yang paling laku, kok headline TikTok???"",1";
2023-09-26T03:34:01Z,@CuriousDog777,Krna Ganjar gak fyp di Tiktok,0;
"2023-09-25T19:45:06Z,@sidoelrohman6038,""Tolong blokir sopy,😂😂 spinjam saya udah gede😂😂😂"",1";
2023-09-25T22:47:59Z,@harlitriatmaji7512,Jangan bang saya driver shopee,0;
2023-09-26T04:13:08Z,@infosmartbrain,dasar tukang ngutang,0;
2023-09-25T18:49:23Z,@TimeFactor_Entertainment,Ya will see bgmn pulihnya,0;
"2023-09-25T18:43:13Z,@lutfhihakim792,""Mantab, gasssssss gulung tiktok"",2";
"2023-09-25T18:13:02Z,@IlhamCahyadi-es9zv,""1 sisi ukm kita terbantu sama tiktok, tapi dilain sisi ukm digerus sama mereka. Ukm jg musti berinovasi jgn smpe kalah sm brg inpor. Budayain pake brg lokal jg pnting bro jgn cuma slogan bae"",0";
2023-09-25T18:10:38Z,@rinalrinaldi-nv4vb,Aku pernah beli online murah kali apa kah ada untung ini kupikir. gk tau juga aku apa maksud nya,0;
"2023-09-25T18:07:50Z,@imronramadhany,""Gila sih tiktok jual brg harganya gk masuk akal. Wajar murah kalo brg yg dijual kebanyakan impor, cmn ukm mau maju? Nm ny pembeli psti cari yg murah lah, jadi wajar ukm nya ngeluh gak bersaing soal harga"",1";
"2023-09-25T17:53:43Z,@user-zo8ee7eq3n,""Gmn baiknya aja kalo umkm, yg penting kebijakannya gak nyusahin mereka buat berusaha"",3";
"2023-09-25T17:40:24Z,@langitketujuh-gf3vm,""+62 , gak ada preventif, berarti gak mikir 😂<br>dan gak mikirpun tetep digaji dari uang pajak 😂<br>dan mintanya husnul khotimah 😂<br>trs (maaf kata) yg lahir di jalan gak bakalan dapet jatah surga 😂<br>enak betul ferguso 😂"",0";
"2023-09-25T17:38:50Z,@cakinaki4329,""Tiktok dr awal msk kan sosmed bukan tempat dagang, lama2 jd lapak dagang yg disponsorin para artis, selebtiktok..nah ygvjd masalah giliran tiktok org biasa dagang..kaga laku2, itulah yg dikeluhkan tanah abang kmarin..jd yg laku2 yg ada sponsor seleb nya krn followerny bnyak/bayar artisnya/yg ada kerjasama<br><br>Klo Shopee/tokped mmg dia ecomer walaupun skr ada live2nya..apalagi artis yg live, banjir orderan jg..😅bayarny jg mahal,perputaran uang ya dimreka2 aj yg sdh kaya..brg import banyak pula di ecommer ini"",1";
2023-09-25T23:51:45Z,@yoosiweonhanafi8311,Setuju artis 2nya pada serakah,1;
"2023-09-25T17:35:36Z,@kensatosfomo,""bagus ini, biar duid nya ga lari ke produk2 mereka (skintific dkk)<br>tapi masih ada PR buat pemerintah<br>1. artis live sembako (ya ini susah ngelarangnya), tapi kalo dibantu sama team shopee / tokped akhirnya harga murah miring banget + free ongkir, orang2 pada belanja di mereka, dah dapet sembako dari artis ya ga bakal dong belanja di perumahan sekitar buat 2 minggu, ya dong? :D<br>2. Produsen / supplier LIVE juga harga murah.. memotong rantai distribusi yang udah berjalan puluhan tahun. Mungkin 2 tahun lagi udah ga ada kerjaan Reseller / Grosir / Retail.. flownya sudah langsung dari pabrikan ke end user :D"",14";
2023-09-26T02:06:12Z,@wendyalda7191,Segitu bencinya sampe nyebut merek,0;
"2023-09-26T10:05:12Z,@kensatosfomo,""@@wendyalda7191 lah lucu ngapain benci, faktanya emang gitu semua, skintific brand chna, cangkangnya doang canada, gaet artis lokal biar keliatan lokal .. lawak lo"",0";
2023-09-25T17:24:17Z,@purjianto4278,Harusnya kalau mau membatasi itu dari sebelum platform itu beroperasi coy. 😂😂😂😂,0;
2023-09-25T16:52:53Z,@nanikkeswani2657,Selain Tik Tok Shop --- Juga Shoppee juga harus Dilarang,5;
2023-09-26T06:44:55Z,@samuelanggawijaya4529,Biar Shopee paylater juga auto jadi lunas... Sipp😂,0;
"2023-09-25T16:41:26Z,@fendytanoyo5882,""Yg mewakili asosiasi umkm begox amat ya..elu mewakili umkm tapi gak tau masalah yg dihadapi umkm..mending diem gak usah speak up didepan publik, kalau gak tau masalahnya <br>..bisa bikin salah persepsi di muka publik.. malu2in.."",1";
2023-09-25T17:31:19Z,@jonytoyschanel5950,iya.kaya gak mewakili umkm dan pedagang.,0;
2023-09-25T16:20:30Z,@maya-dso,Lalu untuk market place yg lain bgmn pak? Sebenernya sih market place itu gak masalah krn membantu UMKM jg buat memasarkan produk mereka tp masalah yg k2 adalah gratis ongkir. Krn klongratis ongkir tdk d atur atau d hapus tetap akan berpengaruh pd penjualan UMKM d pasar,1;
"2023-09-25T17:04:28Z,@adamagus3930,""Market place lain tidak melanggar regulasi seperti tiktok jadi aman apa yg dilanggar tiktok<br>- Dia daftar di Indonesia sebagai commerce media sosial tapi malah buka eccomerce jual beli<br>- barang import bisa masuk sesuka hati disini dan gak dibatesin layaknya tokped,shopee,lazada"",1";
"2023-09-25T17:32:43Z,@kensatosfomo,""market place lain ga kaya tiktok, ga ada social medianya<br>Gw jadi yang punya tiktok, tinggal mainin algoritma<br>- produk2 UMKM lokal, perlahan gw shadow ban biar ga laku<br>- produk2 china, gw FYPin terus, otomatis laris manis sales naik (terbukti kan skintific nomor 1, kalahin msglow dkknya) 🤭<br>Duid yang harusnya ke UMKM lokal (bisa memutar roda ekonomi), jadinya ke china :D"",1";
"2023-09-25T16:14:52Z,@whiteren91,""Sumpah gua baru tau ternyata barang2 yang dijual di tiktok itu barang China. Algoritma mereka sengaja nargetin ke Indonesia. Tapi asli barangnya bikin ngiler bet, dari desain jaket, celana, skincare, kok bisa ya ngalahin produk lokal padahal kan mereka dateng dari luar harusnya lebih mahal dong? Eh asli parah bgt ya penjajahan ekonomi era digital"",3";
